model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,mape,mspe,exp_dir
FreTS,96,Weather,0.0005,32,3,0,10,type1,0.17368343472480774,0.22773674130439758,2.66233491897583,68795.71875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/FreTS_Weather_96_1.0_0.0_0.0005_type1_10_3_32
FreTS,192,Weather,0.0005,32,3,0,10,type1,0.212845578789711,0.26609164476394653,3.028916358947754,66976.59375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/FreTS_Weather_192_1.0_0.0_0.0005_type1_10_3_32
FreTS,336,Weather,0.0005,32,3,0,10,type1,0.270492285490036,0.31591519713401794,3.3955752849578857,58422.40234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/FreTS_Weather_336_1.0_0.0_0.0005_type1_10_3_32
FreTS,720,Weather,0.0005,32,3,0,10,type1,0.3372206389904022,0.362298846244812,3.2050414085388184,43321.5703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/FreTS_Weather_720_1.0_0.0_0.0005_type1_10_3_32
Fredformer,96,ECL,0.01,32,5,0,100,TST,0.16101814806461334,0.25759145617485046,2.6451759338378906,720210.625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ECL_96_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,192,ECL,0.01,32,5,0,100,TST,0.17358548939228058,0.26946982741355896,2.893690824508667,1027059.9375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ECL_192_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,336,ECL,0.01,32,5,0,100,TST,0.19410815834999084,0.2903970777988434,2.8017218112945557,898138.125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ECL_336_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,720,ECL,0.01,32,5,0,100,TST,0.2346724569797516,0.31938430666923523,2.9084432125091553,515946.0625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ECL_720_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,96,ETTh1,0.0001,128,10,0,100,type3,0.37719348073005676,0.3958878517150879,9.944390296936035,46256.3828125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh1_96_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,192,ETTh1,0.0001,128,10,0,100,type3,0.4370187819004059,0.42538982629776,10.211589813232422,43178.5234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh1_192_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,336,ETTh1,0.0001,128,10,0,100,type3,0.4857693314552307,0.44857990741729736,10.103607177734375,42596.515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh1_336_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,720,ETTh1,0.0001,128,10,0,100,type3,0.487772136926651,0.4673515260219574,10.4950590133667,44325.48046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh1_720_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,96,ETTh2,0.0001,128,10,0,100,type3,0.29337629675865173,0.3438819348812103,1.4866424798965454,439.58856201171875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh2_96_1.0_0.0_0.0001_type3_100_10_128_164_2_8_96_32
Fredformer,192,ETTh2,0.0001,128,10,0,100,type3,0.37195080518722534,0.391173779964447,1.6006078720092773,423.4568786621094,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh2_192_1.0_0.0_0.0001_type3_100_10_128_164_2_8_96_32
Fredformer,336,ETTh2,0.0001,128,10,0,100,type3,0.4203943908214569,0.43348708748817444,1.9043359756469727,588.4615478515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh2_336_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,720,ETTh2,0.0001,128,10,0,100,type3,0.42067527770996094,0.43915268778800964,2.003377676010132,586.5910034179688,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTh2_720_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,96,ETTm1,0.0001,128,10,0,100,TST,0.3263689875602722,0.360869437456131,2.129910707473755,336.1178283691406,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm1_96_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,192,ETTm1,0.0001,128,10,0,100,TST,0.3651944398880005,0.3821316659450531,2.237605094909668,368.8202819824219,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm1_192_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,336,ETTm1,0.0001,128,10,0,100,TST,0.3959866464138031,0.40436896681785583,2.2666943073272705,345.6993713378906,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm1_336_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,720,ETTm1,0.0001,128,10,0,100,TST,0.45921728014945984,0.4443422257900238,2.441436529159546,412.0710754394531,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm1_720_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,96,ETTm2,0.0001,128,10,0,100,TST,0.1770319938659668,0.25992557406425476,1.1396485567092896,256.1583251953125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm2_96_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,192,ETTm2,0.0001,128,10,0,100,TST,0.2416391372680664,0.2996726632118225,1.258813500404358,272.1290588378906,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm2_192_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,336,ETTm2,0.0001,128,10,0,100,TST,0.3018493950366974,0.3401988446712494,1.3714981079101562,297.6654968261719,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm2_336_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,720,ETTm2,0.0001,128,10,0,100,TST,0.39881885051727295,0.39673879742622375,1.5723117589950562,373.6911926269531,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_ETTm2_720_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,12,PEMS03,0.01,32,5,0,100,TST,0.08054382354021072,0.19134527444839478,1.5521029233932495,9368.8662109375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS03_12_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,24,PEMS03,0.01,32,5,0,100,TST,0.12085317075252533,0.23956100642681122,1.8350188732147217,10979.283203125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS03_24_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,36,PEMS03,0.01,32,5,0,100,TST,0.18033045530319214,0.29245230555534363,2.0872139930725098,12781.09375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS03_36_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,48,PEMS03,0.01,32,5,0,100,TST,0.20148275792598724,0.3156605362892151,2.0625550746917725,11018.25,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS03_48_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,12,PEMS08,0.01,32,5,0,100,TST,0.090727798640728,0.1986607015132904,1.6788640022277832,5527.73681640625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS08_12_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,24,PEMS08,0.01,32,5,0,100,TST,0.13805299997329712,0.24549295008182526,2.021195650100708,8139.7060546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS08_24_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,36,PEMS08,0.01,32,5,0,100,TST,0.19921353459358215,0.3033343553543091,2.184979200363159,7286.9111328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS08_36_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,48,PEMS08,0.01,32,5,0,100,TST,0.25482121109962463,0.3382721245288849,2.681081533432007,15147.697265625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_PEMS08_48_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,96,Traffic,0.01,32,5,0,100,TST,0.4605758786201477,0.32721662521362305,3.569791555404663,304713.875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Traffic_96_1.0_0.0_0.01_TST_100_5_32_512_3_8_512_32
Fredformer,192,Traffic,0.01,32,5,0,100,TST,0.46951305866241455,0.3257967531681061,3.733989715576172,306478.0,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Traffic_192_1.0_0.0_0.01_TST_100_5_32_512_3_8_512_32
Fredformer,336,Traffic,0.01,32,5,0,100,TST,0.4918484091758728,0.33833953738212585,3.6174559593200684,234830.890625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Traffic_336_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_48
Fredformer,720,Traffic,0.01,32,5,0,100,TST,0.5213066339492798,0.3527655601501465,3.6793649196624756,274060.15625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Traffic_720_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_48
Fredformer,96,Weather,0.001,128,5,0,100,type3,0.1801917850971222,0.21976283192634583,2.783883810043335,75991.328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Weather_96_1.0_0.0_0.001_type3_100_5_128_32_3_8_32_8
Fredformer,192,Weather,0.001,128,5,0,100,type3,0.22237907350063324,0.2576284408569336,3.196040391921997,103390.328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Weather_192_1.0_0.0_0.001_type3_100_5_128_32_3_8_32_8
Fredformer,336,Weather,0.001,128,5,0,100,type3,0.28349193930625916,0.30097562074661255,3.5260255336761475,139641.515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Weather_336_1.0_0.0_0.001_type3_100_5_128_16_3_8_32_8
Fredformer,720,Weather,0.001,128,5,0,100,type3,0.35765591263771057,0.34849968552589417,3.509636402130127,98341.8046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/Fredformer_Weather_720_1.0_0.0_0.001_type3_100_5_128_16_3_8_32_8
MICN,96,ECL,0.0005,16,3,0,10,type1,0.1703472137451172,0.2812265455722809,2.7225358486175537,462478.0,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ECL_96_1.0_0.0_0.0005_type1_10_3_16
MICN,192,ECL,0.0005,16,3,0,10,type1,0.18467238545417786,0.2974346876144409,3.0996081829071045,792511.375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ECL_192_1.0_0.0_0.0005_type1_10_3_16
MICN,336,ECL,0.0005,16,3,0,10,type1,0.18983127176761627,0.29795369505882263,2.7618892192840576,291957.46875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ECL_336_1.0_0.0_0.0005_type1_10_3_16
MICN,720,ECL,0.0005,16,3,0,10,type1,0.22140437364578247,0.3294471204280853,2.975804328918457,221457.015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ECL_720_1.0_0.0_0.0005_type1_10_3_16
MICN,96,ETTh1,0.0005,32,3,0,10,type1,0.3813273310661316,0.4160930812358856,9.919389724731445,35014.24609375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTh1,0.0005,32,3,0,10,type1,0.49747219681739807,0.4885152280330658,12.18240737915039,50759.5390625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTh1,0.0005,32,3,0,10,type1,0.5886313915252686,0.5552853941917419,12.705306053161621,58707.5,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTh1,0.0005,32,3,0,10,type1,0.6649391651153564,0.617056667804718,14.118804931640625,70680.6328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTh2,0.0005,32,3,0,10,type1,0.3509851396083832,0.3976043164730072,1.3942012786865234,322.1760559082031,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTh2,0.0005,32,3,0,10,type1,0.49232515692710876,0.48865944147109985,1.4470345973968506,295.3523864746094,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTh2,0.0005,32,3,0,10,type1,0.6559667587280273,0.5815703868865967,1.994014859199524,435.92657470703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTh2,0.0005,32,3,0,10,type1,0.9806205630302429,0.7177400588989258,1.642439603805542,287.013916015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTm1,0.0005,32,3,0,10,type1,0.31946420669555664,0.36553481221199036,2.0737791061401367,310.1227111816406,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTm1,0.0005,32,3,0,10,type1,0.3643985688686371,0.39543986320495605,2.030809164047241,258.5014343261719,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTm1,0.0005,32,3,0,10,type1,0.39525505900382996,0.42525714635849,2.1068978309631348,266.6463317871094,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTm1,0.0005,32,3,0,10,type1,0.5054510831832886,0.49878764152526855,2.329637050628662,290.4482116699219,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTm2,0.0005,32,3,0,10,type1,0.17836609482765198,0.276881605386734,1.0899261236190796,190.564453125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTm2,0.0005,32,3,0,10,type1,0.2661745846271515,0.34302660822868347,1.0716609954833984,168.85897827148438,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTm2,0.0005,32,3,0,10,type1,0.29886502027511597,0.35417670011520386,1.2169556617736816,214.71026611328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTm2,0.0005,32,3,0,10,type1,0.48932376503944397,0.4816148579120636,1.3319931030273438,227.705810546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
MICN,12,PEMS03,0.0005,32,3,0,10,type1,0.09617460519075394,0.21698173880577087,1.7037780284881592,8015.2646484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
MICN,24,PEMS03,0.0005,32,3,0,10,type1,0.09486348927021027,0.20964324474334717,1.7293550968170166,9327.7099609375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
MICN,36,PEMS03,0.0005,32,3,0,10,type1,0.1069631353020668,0.22290627658367157,1.797420620918274,9712.486328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
MICN,48,PEMS03,0.0005,32,3,0,10,type1,0.12482002377510071,0.24224494397640228,1.9237792491912842,10464.1494140625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
MICN,12,PEMS08,0.0005,32,3,0,10,type1,0.1610156148672104,0.27424922585487366,2.103200674057007,8715.638671875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
MICN,24,PEMS08,0.0005,32,3,0,10,type1,0.12663814425468445,0.236966073513031,1.90250563621521,8197.2431640625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
MICN,36,PEMS08,0.0005,32,3,0,10,type1,0.14788872003555298,0.2521205544471741,2.066619396209717,9060.166015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
MICN,48,PEMS08,0.0005,32,3,0,10,type1,0.1746285855770111,0.2696272134780884,2.2077066898345947,9799.70703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
MICN,96,Traffic,0.0005,8,3,0,10,type1,0.49846169352531433,0.2982580363750458,3.133435010910034,133047.59375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
MICN,192,Traffic,0.0005,8,3,0,10,type1,0.5206037759780884,0.30923324823379517,3.098567485809326,117138.6015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
MICN,336,Traffic,0.0005,8,3,0,10,type1,0.5294788479804993,0.3139732778072357,3.4314422607421875,236919.375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
MICN,720,Traffic,0.0005,8,3,0,10,type1,0.5672887563705444,0.32619810104370117,3.4292690753936768,198008.375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
MICN,96,Weather,0.0005,32,3,0,10,type1,0.17883847653865814,0.24420413374900818,2.4874563217163086,49536.3671875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Weather_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,Weather,0.0005,32,3,0,10,type1,0.24192006886005402,0.31006136536598206,2.7299389839172363,39917.5859375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Weather_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,Weather,0.0005,32,3,0,10,type1,0.27289626002311707,0.330183744430542,2.8741378784179688,50160.23046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Weather_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,Weather,0.0005,32,3,0,10,type1,0.36034950613975525,0.39905959367752075,2.807997703552246,29581.267578125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/MICN_Weather_720_1.0_0.0_0.0005_type1_10_3_32
PDF,96,ECL,0.0005,16,10,0,100,type1,0.1754167675971985,0.25934678316116333,2.7657182216644287,955619.0625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ECL_96_1.0_0.0_0.0005_type1_100_10_16
PDF,192,ECL,0.0005,16,10,0,100,type1,0.1817215234041214,0.26592716574668884,2.9134771823883057,1103836.0,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ECL_192_1.0_0.0_0.0005_type1_100_10_16
PDF,336,ECL,0.0005,16,10,0,100,type1,0.197201207280159,0.28197914361953735,2.834569215774536,784105.5625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ECL_336_1.0_0.0_0.0005_type1_100_10_16
PDF,720,ECL,0.0005,16,10,0,100,type1,0.23740413784980774,0.31533125042915344,2.962334394454956,560745.375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ECL_720_1.0_0.0_0.0005_type1_100_10_16
PDF,96,ETTh1,0.0005,32,10,0,100,type1,0.3880675435066223,0.40012219548225403,9.729382514953613,43366.4921875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh1_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTh1,0.0005,32,10,0,100,type1,0.44035038352012634,0.4281459450721741,9.840209007263184,39607.55078125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh1_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTh1,0.0005,32,10,0,100,type1,0.48325347900390625,0.44876188039779663,9.88049030303955,40717.20703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh1_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTh1,0.0005,32,10,0,100,type1,0.49500828981399536,0.4815548360347748,9.935312271118164,40472.7890625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh1_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTh2,0.0005,32,10,0,100,type1,0.2907836139202118,0.3400322198867798,1.4207218885421753,383.4222717285156,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh2_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTh2,0.0005,32,10,0,100,type1,0.37434831261634827,0.39074283838272095,1.5420219898223877,365.2760009765625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh2_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTh2,0.0005,32,10,0,100,type1,0.4139719009399414,0.42585158348083496,1.7619678974151611,462.1683044433594,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh2_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTh2,0.0005,32,10,0,100,type1,0.42108941078186035,0.43989297747612,1.9882832765579224,573.491943359375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTh2_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTm1,0.0005,32,10,0,100,type1,0.32623404264450073,0.3633556663990021,2.1793534755706787,335.1336669921875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm1_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTm1,0.0005,32,10,0,100,type1,0.36481744050979614,0.3811361789703369,2.208545684814453,352.5387268066406,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm1_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTm1,0.0005,32,10,0,100,type1,0.39663946628570557,0.40211227536201477,2.2786171436309814,349.1819152832031,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm1_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTm1,0.0005,32,10,0,100,type1,0.4583698809146881,0.43732157349586487,2.4671082496643066,406.8194274902344,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm1_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTm2,0.0005,32,10,0,100,type1,0.1761680543422699,0.26364725828170776,1.1579147577285767,253.9893035888672,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm2_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTm2,0.0005,32,10,0,100,type1,0.24515825510025024,0.3101990818977356,1.2997525930404663,268.1240234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm2_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTm2,0.0005,32,10,0,100,type1,0.3054906129837036,0.3451518714427948,1.387852668762207,297.6711730957031,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm2_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTm2,0.0005,32,10,0,100,type1,0.40395909547805786,0.40324145555496216,1.5852850675582886,381.15716552734375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_ETTm2_720_1.0_0.0_0.0005_type1_100_10_32
PDF,12,PEMS03,0.0005,32,10,0,100,type1,0.09164489805698395,0.20427070558071136,1.6835881471633911,10367.6533203125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS03_12_1.0_0.0_0.0005_type1_100_10_32
PDF,24,PEMS03,0.0005,32,10,0,100,type1,0.14869621396064758,0.26092690229415894,2.1766865253448486,14446.462890625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS03_24_1.0_0.0_0.0005_type1_100_10_32
PDF,36,PEMS03,0.0005,32,10,0,100,type1,0.21009451150894165,0.31370455026626587,2.483914852142334,17401.73046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS03_36_1.0_0.0_0.0005_type1_100_10_32
PDF,48,PEMS03,0.0005,32,10,0,100,type1,0.27483177185058594,0.36425960063934326,2.7194595336914062,19163.240234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS03_48_1.0_0.0_0.0005_type1_100_10_32
PDF,12,PEMS08,0.0005,32,10,0,100,type1,0.09984680265188217,0.2086610347032547,1.760838270187378,5402.53564453125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS08_12_1.0_0.0_0.0005_type1_100_10_32
PDF,24,PEMS08,0.0005,32,10,0,100,type1,0.1676972210407257,0.2727867364883423,2.398040533065796,12270.166015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS08_24_1.0_0.0_0.0005_type1_100_10_32
PDF,36,PEMS08,0.0005,32,10,0,100,type1,0.24445520341396332,0.333302766084671,2.8837203979492188,17087.0546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS08_36_1.0_0.0_0.0005_type1_100_10_32
PDF,48,PEMS08,0.0005,32,10,0,100,type1,0.3274146318435669,0.38897258043289185,3.216034173965454,20752.009765625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_PEMS08_48_1.0_0.0_0.0005_type1_100_10_32
PDF,96,Traffic,0.0005,32,10,0,100,TST,0.42204558849334717,0.2695072591304779,2.9860777854919434,219548.71875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Traffic_96_1.0_0.0_0.0005_TST_100_10_32
PDF,192,Traffic,0.0005,32,10,0,100,TST,0.43488720059394836,0.27367475628852844,2.918367385864258,170162.140625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Traffic_192_1.0_0.0_0.0005_TST_100_10_32
