model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,exp_dir
FreTS,720,Traffic,0.0005,8,3,0,10,type1,0.5732153654098511,0.34599751234054565,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/FreTS_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
FreTS,96,Weather,0.0005,32,3,0,10,type1,0.17368343472480774,0.22773674130439758,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/FreTS_Weather_96_1.0_0.0_0.0005_type1_10_3_32
FreTS,192,Weather,0.0005,32,3,0,10,type1,0.212845578789711,0.26609164476394653,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/FreTS_Weather_192_1.0_0.0_0.0005_type1_10_3_32
FreTS,336,Weather,0.0005,32,3,0,10,type1,0.270492285490036,0.31591519713401794,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/FreTS_Weather_336_1.0_0.0_0.0005_type1_10_3_32
FreTS,720,Weather,0.0005,32,3,0,10,type1,0.3372206389904022,0.362298846244812,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/FreTS_Weather_720_1.0_0.0_0.0005_type1_10_3_32
Fredformer,96,ECL,0.01,32,5,0,100,TST,0.16101814806461334,0.25759145617485046,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ECL_96_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,192,ECL,0.01,32,5,0,100,TST,0.17358548939228058,0.26946982741355896,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ECL_192_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,336,ECL,0.01,32,5,0,100,TST,0.19410815834999084,0.2903970777988434,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ECL_336_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,720,ECL,0.01,32,5,0,100,TST,0.2346724569797516,0.31938430666923523,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ECL_720_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,96,ETTh1,0.0001,128,10,0,100,type3,0.37719348073005676,0.3958878517150879,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh1_96_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,192,ETTh1,0.0001,128,10,0,100,type3,0.4370187819004059,0.42538982629776,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh1_192_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,336,ETTh1,0.0001,128,10,0,100,type3,0.4857693314552307,0.44857990741729736,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh1_336_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,720,ETTh1,0.0001,128,10,0,100,type3,0.487772136926651,0.4673515260219574,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh1_720_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,96,ETTh2,0.0001,128,10,0,100,type3,0.29337629675865173,0.3438819348812103,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh2_96_1.0_0.0_0.0001_type3_100_10_128_164_2_8_96_32
Fredformer,192,ETTh2,0.0001,128,10,0,100,type3,0.37195080518722534,0.391173779964447,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh2_192_1.0_0.0_0.0001_type3_100_10_128_164_2_8_96_32
Fredformer,336,ETTh2,0.0001,128,10,0,100,type3,0.4203943908214569,0.43348708748817444,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh2_336_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,720,ETTh2,0.0001,128,10,0,100,type3,0.42067527770996094,0.43915268778800964,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTh2_720_1.0_0.0_0.0001_type3_100_10_128_128_2_8_96_32
Fredformer,96,ETTm1,0.0001,128,10,0,100,TST,0.3263689875602722,0.360869437456131,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm1_96_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,192,ETTm1,0.0001,128,10,0,100,TST,0.3651944398880005,0.3821316659450531,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm1_192_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,336,ETTm1,0.0001,128,10,0,100,TST,0.3959866464138031,0.40436896681785583,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm1_336_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,720,ETTm1,0.0001,128,10,0,100,TST,0.45921728014945984,0.4443422257900238,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm1_720_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,96,ETTm2,0.0001,128,10,0,100,TST,0.1770319938659668,0.25992557406425476,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm2_96_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,192,ETTm2,0.0001,128,10,0,100,TST,0.2416391372680664,0.2996726632118225,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm2_192_1.0_0.0_0.0001_TST_100_10_128_164_2_8_96_32
Fredformer,336,ETTm2,0.0001,128,10,0,100,TST,0.3018493950366974,0.3401988446712494,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm2_336_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,720,ETTm2,0.0001,128,10,0,100,TST,0.39881885051727295,0.39673879742622375,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_ETTm2_720_1.0_0.0_0.0001_TST_100_10_128_128_2_8_96_32
Fredformer,12,PEMS03,0.01,32,5,0,100,TST,0.08054382354021072,0.19134527444839478,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS03_12_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,24,PEMS03,0.01,32,5,0,100,TST,0.12085317075252533,0.23956100642681122,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS03_24_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,36,PEMS03,0.01,32,5,0,100,TST,0.18033045530319214,0.29245230555534363,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS03_36_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,48,PEMS03,0.01,32,5,0,100,TST,0.20148275792598724,0.3156605362892151,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS03_48_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,12,PEMS08,0.01,32,5,0,100,TST,0.090727798640728,0.1986607015132904,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS08_12_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,24,PEMS08,0.01,32,5,0,100,TST,0.13805299997329712,0.24549295008182526,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS08_24_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,36,PEMS08,0.01,32,5,0,100,TST,0.19921353459358215,0.3033343553543091,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS08_36_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,48,PEMS08,0.01,32,5,0,100,TST,0.25482121109962463,0.3382721245288849,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_PEMS08_48_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_32
Fredformer,96,Traffic,0.01,32,5,0,100,TST,0.4605758786201477,0.32721662521362305,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Traffic_96_1.0_0.0_0.01_TST_100_5_32_512_3_8_512_32
Fredformer,192,Traffic,0.01,32,5,0,100,TST,0.46951305866241455,0.3257967531681061,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Traffic_192_1.0_0.0_0.01_TST_100_5_32_512_3_8_512_32
Fredformer,336,Traffic,0.01,32,5,0,100,TST,0.4918484091758728,0.33833953738212585,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Traffic_336_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_48
Fredformer,720,Traffic,0.01,32,5,0,100,TST,0.5213066339492798,0.3527655601501465,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Traffic_720_1.0_0.0_0.01_TST_100_5_32_640_3_8_640_48
Fredformer,96,Weather,0.001,128,5,0,100,type3,0.1801917850971222,0.21976283192634583,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Weather_96_1.0_0.0_0.001_type3_100_5_128_32_3_8_32_8
Fredformer,192,Weather,0.001,128,5,0,100,type3,0.22237907350063324,0.2576284408569336,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Weather_192_1.0_0.0_0.001_type3_100_5_128_32_3_8_32_8
Fredformer,336,Weather,0.001,128,5,0,100,type3,0.28349193930625916,0.30097562074661255,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Weather_336_1.0_0.0_0.001_type3_100_5_128_16_3_8_32_8
Fredformer,720,Weather,0.001,128,5,0,100,type3,0.35765591263771057,0.34849968552589417,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Fredformer_Weather_720_1.0_0.0_0.001_type3_100_5_128_16_3_8_32_8
MICN,96,ECL,0.0005,16,3,0,10,type1,0.1703472137451172,0.2812265455722809,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ECL_96_1.0_0.0_0.0005_type1_10_3_16
MICN,192,ECL,0.0005,16,3,0,10,type1,0.18467238545417786,0.2974346876144409,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ECL_192_1.0_0.0_0.0005_type1_10_3_16
MICN,336,ECL,0.0005,16,3,0,10,type1,0.18983127176761627,0.29795369505882263,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ECL_336_1.0_0.0_0.0005_type1_10_3_16
MICN,720,ECL,0.0005,16,3,0,10,type1,0.22140437364578247,0.3294471204280853,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ECL_720_1.0_0.0_0.0005_type1_10_3_16
MICN,96,ETTh1,0.0005,32,3,0,10,type1,0.3813273310661316,0.4160930812358856,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTh1,0.0005,32,3,0,10,type1,0.49747219681739807,0.4885152280330658,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTh1,0.0005,32,3,0,10,type1,0.5886313915252686,0.5552853941917419,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTh1,0.0005,32,3,0,10,type1,0.6649391651153564,0.617056667804718,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTh2,0.0005,32,3,0,10,type1,0.3509851396083832,0.3976043164730072,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTh2,0.0005,32,3,0,10,type1,0.49232515692710876,0.48865944147109985,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTh2,0.0005,32,3,0,10,type1,0.6559667587280273,0.5815703868865967,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTh2,0.0005,32,3,0,10,type1,0.9806205630302429,0.7177400588989258,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTm1,0.0005,32,3,0,10,type1,0.31946420669555664,0.36553481221199036,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTm1,0.0005,32,3,0,10,type1,0.3643985688686371,0.39543986320495605,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTm1,0.0005,32,3,0,10,type1,0.39525505900382996,0.42525714635849,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTm1,0.0005,32,3,0,10,type1,0.5054510831832886,0.49878764152526855,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
MICN,96,ETTm2,0.0005,32,3,0,10,type1,0.17836609482765198,0.276881605386734,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,ETTm2,0.0005,32,3,0,10,type1,0.2661745846271515,0.34302660822868347,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,ETTm2,0.0005,32,3,0,10,type1,0.29886502027511597,0.35417670011520386,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,ETTm2,0.0005,32,3,0,10,type1,0.48932376503944397,0.4816148579120636,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
MICN,12,PEMS03,0.0005,32,3,0,10,type1,0.09617460519075394,0.21698173880577087,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
MICN,24,PEMS03,0.0005,32,3,0,10,type1,0.09486348927021027,0.20964324474334717,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
MICN,36,PEMS03,0.0005,32,3,0,10,type1,0.1069631353020668,0.22290627658367157,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
MICN,48,PEMS03,0.0005,32,3,0,10,type1,0.12482002377510071,0.24224494397640228,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
MICN,12,PEMS08,0.0005,32,3,0,10,type1,0.1610156148672104,0.27424922585487366,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
MICN,24,PEMS08,0.0005,32,3,0,10,type1,0.12663814425468445,0.236966073513031,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
MICN,36,PEMS08,0.0005,32,3,0,10,type1,0.14788872003555298,0.2521205544471741,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
MICN,48,PEMS08,0.0005,32,3,0,10,type1,0.1746285855770111,0.2696272134780884,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
MICN,96,Traffic,0.0005,8,3,0,10,type1,0.49846169352531433,0.2982580363750458,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
MICN,192,Traffic,0.0005,8,3,0,10,type1,0.5206037759780884,0.30923324823379517,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
MICN,336,Traffic,0.0005,8,3,0,10,type1,0.5294788479804993,0.3139732778072357,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
MICN,720,Traffic,0.0005,8,3,0,10,type1,0.5672887563705444,0.32619810104370117,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
MICN,96,Weather,0.0005,32,3,0,10,type1,0.17883847653865814,0.24420413374900818,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Weather_96_1.0_0.0_0.0005_type1_10_3_32
MICN,192,Weather,0.0005,32,3,0,10,type1,0.24192006886005402,0.31006136536598206,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Weather_192_1.0_0.0_0.0005_type1_10_3_32
MICN,336,Weather,0.0005,32,3,0,10,type1,0.27289626002311707,0.330183744430542,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Weather_336_1.0_0.0_0.0005_type1_10_3_32
MICN,720,Weather,0.0005,32,3,0,10,type1,0.36034950613975525,0.39905959367752075,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/MICN_Weather_720_1.0_0.0_0.0005_type1_10_3_32
PDF,96,ECL,0.0005,16,10,0,100,type1,0.1754167675971985,0.25934678316116333,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ECL_96_1.0_0.0_0.0005_type1_100_10_16
PDF,192,ECL,0.0005,16,10,0,100,type1,0.1817215234041214,0.26592716574668884,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ECL_192_1.0_0.0_0.0005_type1_100_10_16
PDF,336,ECL,0.0005,16,10,0,100,type1,0.197201207280159,0.28197914361953735,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ECL_336_1.0_0.0_0.0005_type1_100_10_16
PDF,720,ECL,0.0005,16,10,0,100,type1,0.23740413784980774,0.31533125042915344,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ECL_720_1.0_0.0_0.0005_type1_100_10_16
PDF,96,ETTh1,0.0005,32,10,0,100,type1,0.3880675435066223,0.40012219548225403,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh1_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTh1,0.0005,32,10,0,100,type1,0.44035038352012634,0.4281459450721741,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh1_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTh1,0.0005,32,10,0,100,type1,0.48325347900390625,0.44876188039779663,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh1_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTh1,0.0005,32,10,0,100,type1,0.49500828981399536,0.4815548360347748,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh1_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTh2,0.0005,32,10,0,100,type1,0.2907836139202118,0.3400322198867798,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh2_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTh2,0.0005,32,10,0,100,type1,0.37434831261634827,0.39074283838272095,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh2_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTh2,0.0005,32,10,0,100,type1,0.4139719009399414,0.42585158348083496,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh2_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTh2,0.0005,32,10,0,100,type1,0.42108941078186035,0.43989297747612,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTh2_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTm1,0.0005,32,10,0,100,type1,0.32623404264450073,0.3633556663990021,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm1_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTm1,0.0005,32,10,0,100,type1,0.36481744050979614,0.3811361789703369,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm1_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTm1,0.0005,32,10,0,100,type1,0.39663946628570557,0.40211227536201477,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm1_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTm1,0.0005,32,10,0,100,type1,0.4583698809146881,0.43732157349586487,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm1_720_1.0_0.0_0.0005_type1_100_10_32
PDF,96,ETTm2,0.0005,32,10,0,100,type1,0.1761680543422699,0.26364725828170776,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm2_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,ETTm2,0.0005,32,10,0,100,type1,0.24515825510025024,0.3101990818977356,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm2_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,ETTm2,0.0005,32,10,0,100,type1,0.3054906129837036,0.3451518714427948,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm2_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,ETTm2,0.0005,32,10,0,100,type1,0.40395909547805786,0.40324145555496216,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_ETTm2_720_1.0_0.0_0.0005_type1_100_10_32
PDF,12,PEMS03,0.0005,32,10,0,100,type1,0.09164489805698395,0.20427070558071136,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS03_12_1.0_0.0_0.0005_type1_100_10_32
PDF,24,PEMS03,0.0005,32,10,0,100,type1,0.14869621396064758,0.26092690229415894,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS03_24_1.0_0.0_0.0005_type1_100_10_32
PDF,36,PEMS03,0.0005,32,10,0,100,type1,0.21009451150894165,0.31370455026626587,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS03_36_1.0_0.0_0.0005_type1_100_10_32
PDF,48,PEMS03,0.0005,32,10,0,100,type1,0.27483177185058594,0.36425960063934326,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS03_48_1.0_0.0_0.0005_type1_100_10_32
PDF,12,PEMS08,0.0005,32,10,0,100,type1,0.09984680265188217,0.2086610347032547,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS08_12_1.0_0.0_0.0005_type1_100_10_32
PDF,24,PEMS08,0.0005,32,10,0,100,type1,0.1676972210407257,0.2727867364883423,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS08_24_1.0_0.0_0.0005_type1_100_10_32
PDF,36,PEMS08,0.0005,32,10,0,100,type1,0.24445520341396332,0.333302766084671,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS08_36_1.0_0.0_0.0005_type1_100_10_32
PDF,48,PEMS08,0.0005,32,10,0,100,type1,0.3274146318435669,0.38897258043289185,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_PEMS08_48_1.0_0.0_0.0005_type1_100_10_32
PDF,96,Traffic,0.0005,32,10,0,100,TST,0.42204558849334717,0.2695072591304779,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Traffic_96_1.0_0.0_0.0005_TST_100_10_32
